drugbank-id,identifier,resource
DB06091,CHEMBL260046,ChEMBL
DB06093,347910331,PubChem Substance
DB06094,131704298,PubChem Compound
DB06094,347827755,PubChem Substance
DB06096,347910332,PubChem Substance
DB06097,347910333,PubChem Substance
DB06098,347910334,PubChem Substance
DB06101,347910335,PubChem Substance
DB06103,347910336,PubChem Substance
DB06106,8081286,ChemSpider
DB06116,Eldelumab,Wikipedia
DB06117,7826201,ChemSpider
DB06119,10136642,ChemSpider
DB06119,CHEMBL3989949,ChEMBL
DB06124,32699207,ChemSpider
DB06127,347910337,PubChem Substance
DB06129,347910338,PubChem Substance
DB06130,347910339,PubChem Substance
DB06133,4978553,ChemSpider
DB06133,Dimethylcurcumin,Wikipedia
DB06133,CHEMBL128748,ChEMBL
DB07361,94720,ChEBI
DB07361,23331599,ChemSpider
DB07361,26326,BindingDB
DB07361,AK2,PDB
DB07361,CHEMBL482767,ChEMBL
DB06137,24633341,ChemSpider
DB06137,50303801,BindingDB
DB06137,CHEMBL571546,ChEMBL
DB06140,8249313,ChemSpider
DB06144,9122,ChEBI
DB06144,60149,PubChem Compound
DB06144,46504717,PubChem Substance
DB06144,C07567,KEGG Compound
DB06144,D00561,KEGG Drug
DB06144,54229,ChemSpider
DB06144,50001786,BindingDB
DB06144,PA164784002,PharmGKB
DB06144,DAP000832,Therapeutic Targets Database
DB06144,98,IUPHAR
DB06144,98,Guide to Pharmacology
DB06144,Sertindole,Wikipedia
DB06144,CHEMBL12713,ChEMBL
DB06145,8589,Drugs Product Database (DPD)
DB06145,85260,ChEBI
DB06145,6440717,PubChem Compound
DB06145,347827756,PubChem Substance
DB06145,4944970,ChemSpider
DB06145,Spiramycin,Wikipedia
DB06145,CHEMBL1908369,ChEMBL
DB06147,8132,Drugs Product Database (DPD)
DB06147,8130,Drugs Product Database (DPD)
DB06147,9337,ChEBI
DB06147,5340,PubChem Compound
DB06147,175427054,PubChem Substance
DB06147,C11169,KEGG Compound
DB06147,D01047,KEGG Drug
DB06147,5148,ChemSpider
DB06147,50027796,BindingDB
DB06147,PA165958356,PharmGKB
DB06147,YTZ,PDB
DB06147,Sulfathiazole,Wikipedia
DB06147,CHEMBL437,ChEMBL
DB06148,51137,ChEBI
DB06148,4184,PubChem Compound
DB06148,46508096,PubChem Substance
DB06148,4040,ChemSpider
DB06148,PA134687937,PharmGKB
DB06148,DAP000293,Therapeutic Targets Database
DB06148,135,IUPHAR
DB06148,135,Guide to Pharmacology
DB06148,Mianserin,Wikipedia
DB06148,CHEMBL6437,ChEMBL
DB06149,29687,ChEBI
DB06149,46507509,PubChem Substance
DB06149,C15820,KEGG Compound
DB06149,D02142,KEGG Drug
DB06149,PA164746244,PharmGKB
DB06149,Teicoplanin,Wikipedia
DB06150,8165,Drugs Product Database (DPD)
DB06150,32161,ChEBI
DB06150,5323,PubChem Compound
DB06150,99443234,PubChem Substance
DB06150,D01142,KEGG Drug
DB06150,5132,ChemSpider
DB06150,PA165958357,PharmGKB
DB06150,Sulfadimethoxine,Wikipedia
DB06150,CHEMBL62193,ChEMBL
DB05436,10303,Drugs Product Database (DPD)
DB05436,28939,ChEBI
DB05436,12035,PubChem Compound
DB05436,99443235,PubChem Substance
DB05436,C06809,KEGG Compound
DB05436,D00221,KEGG Drug
DB05436,11540,ChemSpider
DB05436,50420190,BindingDB
DB05436,PA448033,PharmGKB
DB05436,SC2,PDB
DB05436,DNC000981,Therapeutic Targets Database
DB05436,Acetylcysteine,Wikipedia
DB05436,CHEMBL600,ChEMBL
DB06152,9099,Drugs Product Database (DPD)
DB06152,91656,ChEBI
DB06152,4567,PubChem Compound
DB06152,347827757,PubChem Substance
DB06152,4407,ChemSpider
DB06152,Nylidrin,Wikipedia
DB06152,CHEMBL114655,ChEMBL
DB06153,12057,Drugs Product Database (DPD)
DB06153,50212,ChEBI
DB06153,27400,PubChem Compound
DB06153,347827758,PubChem Substance
DB06153,25497,ChemSpider
DB06153,82088,BindingDB
DB06153,Pizotifen,Wikipedia
DB06153,CHEMBL294951,ChEMBL
DB06154,10030,Drugs Product Database (DPD)
DB06154,25879,ChEBI
DB06154,6518,PubChem Compound
DB06154,347827759,PubChem Substance
DB06154,D01721,KEGG Drug
DB06154,6271,ChemSpider
DB06154,Pentaerythritol_tetranitrate,Wikipedia
DB06154,CHEMBL466659,ChEMBL
DB06155,34967,ChEBI
DB06155,104850,PubChem Compound
DB06155,99443236,PubChem Substance
DB06155,C14319,KEGG Compound
DB06155,D05731,KEGG Drug
DB06155,94641,ChemSpider
DB06155,21278,BindingDB
DB06155,PA152407999,PharmGKB
DB06155,DNC001371,Therapeutic Targets Database
DB06155,745,IUPHAR
DB06155,745,Guide to Pharmacology
DB06155,Rimonabant,Wikipedia
DB06155,CHEMBL111,ChEMBL
DB06156,9545781,ChemSpider
DB06156,Tesofensine,Wikipedia
DB06156,CHEMBL3989690,ChEMBL
DB06157,28521583,ChemSpider
DB06157,Istaroxime,Wikipedia
DB06157,CHEMBL2093999,ChEMBL
DB06159,11954380,PubChem Compound
DB06159,10128675,ChemSpider
DB06159,Rubitecan,Wikipedia
DB06160,131716,ChEBI
DB06160,110579,ChemSpider
DB06160,Garenoxacin,Wikipedia
DB06160,CHEMBL215303,ChEMBL
DB06162,Lumiliximab,Wikipedia
DB06163,184720,ChemSpider
DB06163,50081252,BindingDB
DB06163,CHEMBL126648,ChEMBL
DB06166,32701774,ChemSpider
DB06166,CHEMBL3781845,ChEMBL
DB06168,20575,Drugs Product Database (DPD)
DB06168,347910340,PubChem Substance
DB06168,D09315,KEGG Drug
DB06168,Canakinumab,Wikipedia
DB06168,CHEMBL1201834,ChEMBL
DB06169,2826,ChemSpider
DB06169,CHEMBL49642,ChEMBL
DB06174,73237,ChEBI
DB06174,C09592,KEGG Compound
DB06174,242139,ChemSpider
DB06174,50424716,BindingDB
DB06174,Noscapine,Wikipedia
DB06174,CHEMBL364713,ChEMBL
DB06176,21095,Drugs Product Database (DPD)
DB06176,61080,ChEBI
DB06176,57515973,PubChem Compound
DB06176,310264861,PubChem Substance
DB06176,D06637,KEGG Drug
DB06176,28499157,ChemSpider
DB06176,Romidepsin,Wikipedia
DB06176,CHEMBL1998981,ChEMBL
DB06177,110215,ChemSpider
DB06177,Glufosfamide,Wikipedia
DB06177,CHEMBL2107143,ChEMBL
DB06178,115628,ChemSpider
DB06178,COP,PDB
DB06178,CHEMBL590985,ChEMBL
DB06179,94295,ChEBI
DB06179,9857733,ChemSpider
DB06179,CHEMBL3247378,ChEMBL
DB06182,5293769,ChemSpider
DB06182,50050513,BindingDB
DB06182,CHEMBL67279,ChEMBL
DB03743,43362,ChEBI
DB03743,444499,PubChem Compound
DB03743,D06596,KEGG Drug
DB03743,392417,ChemSpider
DB03743,50195587,BindingDB
DB03743,IMH,PDB
DB03743,Forodesine,Wikipedia
DB03743,CHEMBL218291,ChEMBL
DB06186,21164,Drugs Product Database (DPD)
DB06186,347910341,PubChem Substance
DB06186,D04603,KEGG Drug
DB06186,Ipilimumab,Wikipedia
DB06186,CHEMBL1789844,ChEMBL
DB06187,8102979,ChemSpider
DB06187,CHEMBL2106499,ChEMBL
DB06188,94692,ChEBI
DB06188,5254395,ChemSpider
DB06188,50431891,BindingDB
DB06188,G7X,PDB
DB06188,CHEMBL228814,ChEMBL
DB06190,9887812,PubChem Compound
DB06190,347827760,PubChem Substance
DB06190,8063484,ChemSpider
DB06190,50002595,BindingDB
DB06190,Solabegron,Wikipedia
DB06190,CHEMBL208427,ChEMBL
DB06191,153997,PubChem Compound
DB06191,135725,ChemSpider
DB06191,Zosuquidar,Wikipedia
DB06192,Nimotuzumab,Wikipedia
DB06193,135945,ChEBI
DB06193,134019,PubChem Compound
DB06193,347827761,PubChem Substance
DB06193,118174,ChemSpider
DB06193,Pixantrone,Wikipedia
DB06193,CHEMBL167731,ChEMBL
DB06194,11396600,PubChem Compound
DB06194,9571500,ChemSpider
DB06195,45307,ChEBI
DB06195,160355,PubChem Compound
DB06195,140922,ChemSpider
DB06195,7533,BindingDB
DB06195,RRC,PDB
DB06195,Seliciclib,Wikipedia
DB06195,CHEMBL14762,ChEMBL
DB06196,22341,Drugs Product Database (DPD)
DB06196,68564,ChEBI
DB06196,71364,PubChem Compound
DB06196,99443237,PubChem Substance
DB06196,D04492,KEGG Drug
DB06196,64461,ChemSpider
DB06196,50142947,BindingDB
DB06196,PA164749185,PharmGKB
DB06196,DCL000131,Therapeutic Targets Database
DB06196,Icatibant,Wikipedia
DB06196,CHEMBL2028850,ChEMBL
DB06197,7987108,ChemSpider
DB06197,50324667,BindingDB
DB06197,CHEMBL1215923,ChEMBL
DB06198,30578,ChemSpider
DB06198,50132287,BindingDB
DB06198,Alovudine,Wikipedia
DB06198,CHEMBL105318,ChEMBL
DB06199,135810,ChEBI
DB06199,159594,PubChem Compound
DB06199,140321,ChemSpider
DB06199,50051007,BindingDB
DB06199,Atrasentan,Wikipedia
DB06199,CHEMBL9194,ChEMBL
DB06200,65825,PubChem Compound
DB06200,59237,ChemSpider
DB06200,50088367,BindingDB
DB06200,Tedisamil,Wikipedia
DB06200,CHEMBL113461,ChEMBL
DB06201,20811,Drugs Product Database (DPD)
DB06201,134966,ChEBI
DB06201,129228,PubChem Compound
DB06201,175427055,PubChem Substance
DB06201,D05775,KEGG Drug
DB06201,114471,ChemSpider
DB06201,PA166131606,PharmGKB
DB06201,Rufinamide,Wikipedia
DB06201,CHEMBL1201754,ChEMBL
DB06202,216416,PubChem Compound
DB06202,347827762,PubChem Substance
DB06202,D04672,KEGG Drug
DB06202,187585,ChemSpider
DB06202,20606,BindingDB
DB06202,C3D,PDB
DB06202,Lasofoxifene,Wikipedia
DB06202,CHEMBL328190,ChEMBL
DB06203,22181,Drugs Product Database (DPD)
DB06203,72323,ChEBI
DB06203,11450633,PubChem Compound
DB06203,175427056,PubChem Substance
DB06203,D06553,KEGG Drug
DB06203,9625485,ChemSpider
DB06203,16285,BindingDB
DB06203,T22,PDB
DB06203,Alogliptin,Wikipedia
DB06203,CHEMBL376359,ChEMBL
DB06204,20642,Drugs Product Database (DPD)
DB06204,135935,ChEBI
DB06204,9838022,PubChem Compound
DB06204,175427057,PubChem Substance
DB06204,D06007,KEGG Drug
DB06204,8013742,ChemSpider
DB06204,50386381,BindingDB
DB06204,Tapentadol,Wikipedia
DB06204,CHEMBL1201776,ChEMBL
DB06205,347910342,PubChem Substance
DB06205,Hyaluronidase,Wikipedia
DB06206,22686,Drugs Product Database (DPD)
DB06206,90953,ChEBI
DB06206,6918585,PubChem Compound
DB06206,347827763,PubChem Substance
DB06206,D05940,KEGG Drug
DB06206,32689915,ChemSpider
DB06206,Sugammadex,Wikipedia
DB06206,CHEMBL2111107,ChEMBL
DB06207,20659,Drugs Product Database (DPD)
DB06207,135929,ChEBI
DB06207,5312125,PubChem Compound
DB06207,175427058,PubChem Substance
DB06207,D01965,KEGG Drug
DB06207,4471557,ChemSpider
DB06207,50160154,BindingDB
DB06207,PA165291889,PharmGKB
DB06207,Silodosin,Wikipedia
DB06207,CHEMBL24778,ChEMBL
DB06209,20588,Drugs Product Database (DPD)
DB06209,87723,ChEBI
DB06209,6918456,PubChem Compound
DB06209,99443238,PubChem Substance
DB06209,D05597,KEGG Drug
DB06209,5293653,ChemSpider
DB06209,PA154410481,PharmGKB
DB06209,Prasugrel,Wikipedia
DB06209,CHEMBL1201772,ChEMBL
DB06210,20661,Drugs Product Database (DPD)
DB06210,85010,ChEBI
DB06210,9846180,PubChem Compound
DB06210,175427059,PubChem Substance
DB06210,D03978,KEGG Drug
DB06210,19879943,ChemSpider
DB06210,Eltrombopag,Wikipedia
DB06210,CHEMBL461101,ChEMBL
DB06211,20519,Drugs Product Database (DPD)
DB06211,135928,ChEBI
DB06211,73303,PubChem Compound
DB06211,310264862,PubChem Substance
DB06211,D03895,KEGG Drug
DB06211,66040,ChemSpider
DB06211,Doripenem,Wikipedia
DB06211,CHEMBL491571,ChEMBL
DB06212,20872,Drugs Product Database (DPD)
DB06212,443894,PubChem Compound
DB06212,175427060,PubChem Substance
DB06212,D01213,KEGG Drug
DB06212,391976,ChemSpider
DB06212,Tolvaptan,Wikipedia
DB06212,CHEMBL344159,ChEMBL
DB06213,135613,ChEBI
DB06213,219024,PubChem Compound
DB06213,175427061,PubChem Substance
DB06213,D05711,KEGG Drug
DB06213,189859,ChemSpider
DB06213,50119132,BindingDB
DB06213,PA166129536,PharmGKB
DB06213,Regadenoson,Wikipedia
DB06213,CHEMBL317052,ChEMBL
DB06215,309,Drugs Product Database (DPD)
DB06215,50821,ChEBI
DB06215,16211978,PubChem Compound
DB06215,347827764,PubChem Substance
DB06215,D04177,KEGG Drug
DB06215,4937312,ChemSpider
DB06215,"Iron(II,III)_oxide",Wikipedia
DB06216,21015,Drugs Product Database (DPD)
DB06216,71253,ChEBI
DB06216,11954293,PubChem Compound
DB06216,175427062,PubChem Substance
DB06216,D02995,KEGG Drug
DB06216,10128588,ChemSpider
DB06216,Asenapine,Wikipedia
DB06216,CHEMBL3544974,ChEMBL
DB06217,22861,Drugs Product Database (DPD)
DB06217,135956,ChEBI
DB06217,9930049,PubChem Compound
DB06217,347827765,PubChem Substance
DB06217,D06665,KEGG Drug
DB06217,8105680,ChemSpider
DB06217,Vernakalant,Wikipedia
DB06217,CHEMBL2111112,ChEMBL
DB06218,20636,Drugs Product Database (DPD)
DB06218,135939,ChEBI
DB06218,219078,PubChem Compound
DB06218,175427063,PubChem Substance
DB06218,D07299,KEGG Drug
DB06218,189902,ChemSpider
DB06218,50300204,BindingDB
DB06218,PA166160048,PharmGKB
DB06218,Lacosamide,Wikipedia
DB06218,CHEMBL58323,ChEMBL
DB06219,82721,ChEBI
DB06219,23724878,PubChem Compound
DB06219,310264863,PubChem Substance
DB06219,D03640,KEGG Drug
DB06219,30791917,ChemSpider
DB06219,Dalbavancin,Wikipedia
DB06219,CHEMBL3301669,ChEMBL
DB06224,Alicaforsen,Wikipedia
DB06226,E75,Wikipedia
DB08477,20387,Drugs Product Database (DPD)
DB08477,68579,ChEBI
DB08477,9875401,PubChem Compound
DB08477,175427064,PubChem Substance
DB08477,D07086,KEGG Drug
DB08477,8051086,ChemSpider
DB08477,7840,BindingDB
DB08477,RIV,PDB
DB08477,Rivaroxaban,Wikipedia
DB08477,CHEMBL198362,ChEMBL
DB06229,64451,ChemSpider
DB06229,84734,BindingDB
DB06229,Ocaperidone,Wikipedia
DB06229,CHEMBL2104619,ChEMBL
DB06230,7457,ChEBI
DB06230,C08027,KEGG Compound
DB06230,D05111,KEGG Drug
DB06230,4447642,ChemSpider
DB06230,50045776,BindingDB
DB06230,Nalmefene,Wikipedia
DB06230,CHEMBL982,ChEMBL
DB06231,4938265,ChemSpider
DB06231,CHEMBL2106572,ChEMBL
DB06233,79700,ChEBI
DB06233,C15183,KEGG Compound
DB06233,24597928,ChemSpider
DB06233,Deforolimus,Wikipedia
DB06233,CHEMBL2103839,ChEMBL
DB06234,413807,ChemSpider
DB06234,Maribavir,Wikipedia
DB06234,CHEMBL515408,ChEMBL
DB13081,75934,ChEBI
DB13081,123964,PubChem Compound
DB13081,347827766,PubChem Substance
DB13081,110486,ChemSpider
DB13081,1YE,PDB
DB13081,Vadimezan,Wikipedia
DB13081,CHEMBL71263,ChEMBL
DB06236,412628,ChemSpider
DB06236,50421604,BindingDB
DB06236,Elvucitabine,Wikipedia
DB06236,CHEMBL38700,ChEMBL
DB06237,66876,ChEBI
DB06237,9869929,PubChem Compound
DB06237,175427065,PubChem Substance
DB06237,D03217,KEGG Drug
DB06237,8045620,ChemSpider
DB06237,235766,BindingDB
DB06237,Avanafil,Wikipedia
DB06237,CHEMBL1963681,ChEMBL
DB06240,130650,ChemSpider
DB06240,50075373,BindingDB
DB06240,Tariquidar,Wikipedia
DB06240,CHEMBL348475,ChEMBL
DB06241,Clenoliximab,Wikipedia
DB06243,12187,Drugs Product Database (DPD)
DB06243,41948,ChEBI
DB06243,3009,PubChem Compound
DB06243,310264864,PubChem Substance
DB06243,C07997,KEGG Compound
DB06243,D07883,KEGG Drug
DB06243,2902,ChemSpider
DB06243,50028197,BindingDB
DB06243,Eflornithine,Wikipedia
DB06243,CHEMBL830,ChEMBL
DB06244,FGF2,Wikipedia
DB06246,64212,ChEBI
DB06246,4582441,ChemSpider
DB06246,SLO,PDB
DB06246,Exisulind,Wikipedia
DB06246,CHEMBL488025,ChEMBL
DB06247,34605,ChEBI
DB06247,C13675,KEGG Compound
DB06247,130635,ChemSpider
DB06247,50094009,BindingDB
DB06247,CX5,PDB
DB06247,CX-516,Wikipedia
DB06247,CHEMBL136800,ChEMBL
DB06248,8090852,ChemSpider
DB06248,CHEMBL1742420,ChEMBL
DB06249,156104,ChemSpider
DB06249,19442,BindingDB
DB06249,Arzoxifene,Wikipedia
DB06249,CHEMBL226267,ChEMBL
DB06250,118130,ChemSpider
DB06250,Fluasterone,Wikipedia
DB06251,20158304,ChemSpider
DB06253,8016086,ChemSpider
DB06255,135189,ChEBI
DB06255,3699,PubChem Compound
DB06255,175427066,PubChem Substance
DB06255,3571,ChemSpider
DB06255,Incadronic_acid,Wikipedia
DB06255,CHEMBL53950,ChEMBL
DB06258,9576891,PubChem Compound
DB06258,7851332,ChemSpider
DB06258,CHEMBL2104595,ChEMBL
DB06260,28528368,ChemSpider
DB06260,Aviptadil,Wikipedia
DB06260,CHEMBL2106041,ChEMBL
DB06261,22564,Drugs Product Database (DPD)
DB06261,134892,ChEBI
DB06261,6433083,PubChem Compound
DB06261,310264865,PubChem Substance
DB06261,D04436,KEGG Drug
DB06261,4938272,ChemSpider
DB06261,Cysview,Wikipedia
DB06261,CHEMBL1201784,ChEMBL
DB06262,31524,ChEBI
DB06262,92974,PubChem Compound
DB06262,99443239,PubChem Substance
DB06262,D01277,KEGG Drug
DB06262,83927,ChemSpider
DB06262,PA164748386,PharmGKB
DB06262,Droxidopa,Wikipedia
DB06262,CHEMBL2103827,ChEMBL
DB06263,135779,ChEBI
DB06263,3035016,PubChem Compound
DB06263,347827767,PubChem Substance
DB06263,2299344,ChemSpider
DB06263,Amrubicin,Wikipedia
DB06263,CHEMBL1186894,ChEMBL
DB06264,93835,ChEBI
DB06264,D08617,KEGG Drug
DB06264,5310,ChemSpider
DB06264,Tolperisone,Wikipedia
DB06264,CHEMBL1076211,ChEMBL
DB03762,50138,ChEBI
DB03762,39562,PubChem Compound
DB03762,D07257,KEGG Drug
DB03762,36170,ChemSpider
DB03762,59775,BindingDB
DB03762,Lonidamine,Wikipedia
DB03762,CHEMBL1257030,ChEMBL
DB06267,135926,ChEBI
DB06267,6918523,PubChem Compound
DB06267,99443240,PubChem Substance
DB06267,D10027,KEGG Drug
DB06267,5293720,ChemSpider
DB06267,PA164776753,PharmGKB
DB06267,DAP000960,Therapeutic Targets Database
DB06267,Udenafil,Wikipedia
DB06267,CHEMBL2103849,ChEMBL
DB06268,20136,Drugs Product Database (DPD)
DB06268,135736,ChEBI
DB06268,216235,PubChem Compound
DB06268,99443241,PubChem Substance
DB06268,D07171,KEGG Drug
DB06268,187436,ChemSpider
DB06268,50058126,BindingDB
DB06268,PA165958361,PharmGKB
DB06268,3950,IUPHAR
DB06268,3950,Guide to Pharmacology
DB06268,Sitaxentan,Wikipedia
DB06268,CHEMBL282724,ChEMBL
DB06271,347910343,PubChem Substance
DB06271,D08547,KEGG Drug
DB06271,PA164746343,PharmGKB
DB06271,DAP000866,Therapeutic Targets Database
DB06271,Sulodexide,Wikipedia
DB06271,CHEMBL2108086,ChEMBL
DB06272,31801,ChEBI
DB06272,4911262,ChemSpider
DB06272,50124417,BindingDB
DB06272,MCZ,PDB
DB06272,CHEMBL333950,ChEMBL
DB06273,20590,Drugs Product Database (DPD)
DB06273,347910344,PubChem Substance
DB06273,D02596,KEGG Drug
DB06273,PA165292659,PharmGKB
DB06273,Tocilizumab,Wikipedia
DB06273,CHEMBL1237022,ChEMBL
DB06274,135686,ChEBI
DB06274,5488548,PubChem Compound
DB06274,99443242,PubChem Substance
DB06274,D02878,KEGG Drug
DB06274,4589864,ChemSpider
DB06274,50088381,BindingDB
DB06274,PA164754864,PharmGKB
DB06274,DAP001140,Therapeutic Targets Database
DB06274,Alvimopan,Wikipedia
DB06274,CHEMBL270190,ChEMBL
DB06276,5293540,ChemSpider
DB06276,50084661,BindingDB
DB06276,Tanomastat,Wikipedia
DB06276,CHEMBL261932,ChEMBL
DB06280,187516,ChemSpider
DB06280,50371391,BindingDB
DB06280,Senicapoc,Wikipedia
DB06280,CHEMBL405821,ChEMBL
DB06281,49203,ChEBI
DB06281,159325,PubChem Compound
DB06281,140123,ChemSpider
DB06281,50312718,BindingDB
DB06281,0RP,PDB
DB06281,Torcetrapib,Wikipedia
DB06281,CHEMBL479527,ChEMBL
DB06282,94559,ChEBI
DB06282,1549000,PubChem Compound
DB06282,310264866,PubChem Substance
DB06282,D07402,KEGG Drug
DB06282,1266001,ChemSpider
DB06282,85030,BindingDB
DB06282,LCR,PDB
DB06282,Levocetirizine,Wikipedia
DB06282,CHEMBL1201191,ChEMBL
DB06283,347910345,PubChem Substance
DB06283,D06363,KEGG Drug
DB06283,Ziconotide,Wikipedia
DB06283,CHEMBL2103752,ChEMBL
DB05581,13330,Drugs Product Database (DPD)
DB05581,347910346,PubChem Substance
DB05581,D06078,KEGG Drug
DB05581,PA451620,PharmGKB
DB05581,DAP000396,Therapeutic Targets Database
DB05581,Teriparatide,Wikipedia
DB05581,CHEMBL525610,ChEMBL
DB06287,20180,Drugs Product Database (DPD)
DB06287,79699,ChEBI
DB06287,23724530,PubChem Compound
DB06287,99443243,PubChem Substance
DB06287,C15182,KEGG Compound
DB06287,D06068,KEGG Drug
DB06287,21468899,ChemSpider
DB06287,50343413,BindingDB
DB06287,PA164746890,PharmGKB
DB06287,DAP001222,Therapeutic Targets Database
DB06287,Temsirolimus,Wikipedia
DB06287,CHEMBL1201182,ChEMBL
DB06288,64045,ChEBI
DB06288,2159,PubChem Compound
DB06288,99443244,PubChem Substance
DB06288,D07310,KEGG Drug
DB06288,2074,ChemSpider
DB06288,81790,BindingDB
DB06288,PA162565877,PharmGKB
DB06288,DAP000848,Therapeutic Targets Database
DB06288,963,IUPHAR
DB06288,963,Guide to Pharmacology
DB06288,Amisulpride,Wikipedia
DB06288,CHEMBL243712,ChEMBL
DB06290,22171,Drugs Product Database (DPD)
DB06290,134743,ChEBI
DB06290,24873435,PubChem Compound
DB06290,175427067,PubChem Substance
DB06290,D10081,KEGG Drug
DB06290,23331536,ChemSpider
DB06290,50336504,BindingDB
DB06290,30B,PDB
DB06290,Simeprevir,Wikipedia
DB06290,CHEMBL501849,ChEMBL
DB06292,22549,Drugs Product Database (DPD)
DB06292,85078,ChEBI
DB06292,9887712,PubChem Compound
DB06292,175427068,PubChem Substance
DB06292,D08897,KEGG Drug
DB06292,8063384,ChemSpider
DB06292,50448923,BindingDB
DB06292,Dapagliflozin,Wikipedia
DB06292,CHEMBL429910,ChEMBL
DB06293,52083501,ChemSpider
DB06295,2281806,ChemSpider
DB06295,Pramiconazole,Wikipedia
DB06295,CHEMBL175633,ChEMBL
DB06297,26628206,ChemSpider
DB06297,50018270,BindingDB
DB06297,CHEMBL1852164,ChEMBL
DB06302,52084900,ChemSpider
DB06302,Glesatinib,Wikipedia
DB06302,CHEMBL3989914,ChEMBL
DB06305,Sonepcizumab,Wikipedia
DB06306,140592,ChEBI
DB06306,10129992,ChemSpider
DB06306,50005782,BindingDB
DB06306,XJX,PDB
DB06306,CHEMBL1214827,ChEMBL
DB06307,32698509,ChemSpider
DB06307,Ethynylandrostanediol,Wikipedia
DB06309,25058723,ChemSpider
DB06309,VRA,PDB
DB06309,CHEMBL1236682,ChEMBL
DB06310,Motavizumab,Wikipedia
DB06311,8115230,ChemSpider
DB06311,50125265,BindingDB
DB06311,PA165884699,PharmGKB
DB06311,5HV,PDB
DB06311,Darapladib,Wikipedia
DB06311,CHEMBL204021,ChEMBL
DB06317,22728,Drugs Product Database (DPD)
DB06317,347910347,PubChem Substance
DB06317,D09337,KEGG Drug
DB06317,Elotuzumab,Wikipedia
DB06317,CHEMBL1743010,ChEMBL
DB06328,3970,ChemSpider
DB06328,Methoxyamine,Wikipedia
DB06328,CHEMBL1213633,ChEMBL
DB06331,344015,ChemSpider
DB06331,CHEMBL11122,ChEMBL
DB06333,Trodusquemine,Wikipedia
DB06334,135918,ChEBI
DB06334,48058599,ChemSpider
DB06334,CHEMBL3621988,ChEMBL
DB06335,20524,Drugs Product Database (DPD)
DB06335,71272,ChEBI
DB06335,11243969,PubChem Compound
DB06335,99443245,PubChem Substance
DB06335,D08996,KEGG Drug
